issue.id,status,owner,priority.code,priority.code.numeric,reported.by,elapsed.time,comments,commenters,commenters.nonowners,comments.by.nonowners,owner.bugs,owner.comments,owner.comments.nonowned,total.vertices,c1_c1,c1_c2,c1_c3,c1_c4,c2_c2,c2_c3,c2_c4,c3_c3,c3_c4,c4_c4,repeat.edges,total.distinct.edges,total.edges
286776,RESOLVED,JDT-UI-Inbox,normal,3,Christof Marti,57086.325,17,5,5,17,15529,0,0,5,0,0,0,16,0,0,0,0,0,15,10,0,10
286779,RESOLVED,JDT-UI-Inbox,enhancement,4,Andreas Kr?¬ger,59008.21,9,6,6,9,15529,0,0,6,0,0,0,4,0,0,4,0,0,10,11,4,15
286783,RESOLVED,JDT-UI-Inbox,normal,3,None,48272.9114,17,7,7,17,15529,0,0,7,0,0,0,0,0,0,0,0,10,31,15,6,21
286790,RESOLVED,JDT-UI-Inbox,enhancement,4,Xavier M??haut,65301.3808,17,5,5,17,15529,0,0,5,2,1,0,19,0,0,1,0,2,4,10,0,10
286791,RESOLVED,JDT-UI-Inbox,enhancement,4,None,46523.2475,8,4,4,8,15529,0,0,4,0,0,0,0,0,0,0,0,0,11,6,0,6
286793,RESOLVED,JDT-UI-Inbox,normal,3,None,46075.4981,11,5,5,11,15529,0,0,5,0,0,0,0,0,0,0,0,6,13,8,2,10
286799,RESOLVED,JDT-UI-Inbox,enhancement,4,vin,64715.9661,14,6,6,14,15529,0,0,6,0,3,1,9,0,0,0,0,6,8,12,3,15
286803,RESOLVED,JDT-UI-Inbox,enhancement,4,Alex Selkov,63214.1839,20,6,6,20,15529,0,0,6,0,0,8,11,0,0,0,0,8,4,9,6,15
286806,RESOLVED,JDT-UI-Inbox,normal,3,None,26271.7847,17,7,7,17,15529,0,0,7,0,0,0,0,0,1,5,0,4,18,20,1,21
286816,RESOLVED,JDT-UI-Inbox,normal,3,Randy Hudson,64985.3044,15,6,6,15,15529,0,0,6,1,0,2,9,0,0,6,0,8,13,14,1,15
286818,RESOLVED,JDT-UI-Inbox,normal,3,Mazen Faraj,37165.3886,8,4,4,8,15529,0,0,4,0,0,0,4,0,0,3,0,0,4,6,0,6
286821,RESOLVED,JDT-UI-Inbox,normal,3,None,63740.1058,13,4,4,13,15529,0,0,4,0,0,0,0,0,0,0,0,0,22,6,0,6
286832,RESOLVED,JDT-UI-Inbox,enhancement,4,Michael Valenta,37715.325,9,5,5,9,15529,0,0,5,0,0,0,0,0,0,0,0,0,16,9,1,10
286834,RESOLVED,JDT-UI-Inbox,enhancement,4,Ron Baldwin,63335.1589,11,4,4,11,15529,0,0,4,0,0,0,7,0,0,1,0,1,2,4,2,6
286837,RESOLVED,JDT-UI-Inbox,normal,3,Veronika Irvine,69014.6764,16,6,6,16,15529,0,0,6,0,0,9,2,0,0,2,2,0,18,15,0,15
286838,RESOLVED,JDT-UI-Inbox,enhancement,4,David Whiteman,64570.0764,15,8,8,15,15529,0,0,8,10,0,0,36,0,0,2,0,0,2,22,6,28
286842,RESOLVED,JDT-UI-Inbox,normal,3,Adam Kiezun,66117.4453,11,4,4,11,15529,0,0,4,0,0,0,0,0,0,0,0,1,11,5,1,6
286846,RESOLVED,JDT-UI-Inbox,enhancement,4,None,56747.9142,5,4,4,5,15529,0,0,4,0,0,0,3,0,0,1,0,0,2,5,1,6
286853,RESOLVED,JDT-UI-Inbox,enhancement,4,OTI Support,66106.1653,15,7,7,15,15529,0,0,7,3,0,3,16,0,0,0,0,2,10,19,2,21
286856,RESOLVED,JDT-UI-Inbox,major,5,None,49989.7992,18,7,7,18,15529,0,0,7,1,0,0,22,0,0,0,0,0,25,19,2,21
286865,RESOLVED,JDT-UI-Inbox,enhancement,4,Lubos Pochman,62392.2686,14,4,4,14,15529,0,0,4,0,0,1,12,0,0,0,0,0,2,5,1,6
286867,RESOLVED,JDT-UI-Inbox,trivial,1,Andrew Irvine,63107.9694,27,7,7,27,15529,0,0,7,0,0,0,14,0,0,8,0,4,34,15,6,21
286871,RESOLVED,JDT-UI-Inbox,enhancement,4,Giannandrea Castaldi,65759.3872,12,4,4,12,15529,0,0,4,0,0,0,11,0,0,0,0,0,3,5,1,6
286872,RESOLVED,JDT-UI-Inbox,normal,3,Michael Valenta,56822.5042,7,5,5,7,15529,0,0,5,0,0,0,0,0,0,2,0,0,8,8,2,10
286874,RESOLVED,JDT-UI-Inbox,enhancement,4,Marc,44397.5553,13,5,5,13,15529,0,0,5,1,0,0,13,0,0,0,0,0,5,9,1,10
286880,RESOLVED,JDT-UI-Inbox,enhancement,4,None,57498.2572,5,4,4,5,15529,0,0,4,0,0,0,0,0,0,0,0,0,6,5,1,6
286881,RESOLVED,JDT-UI-Inbox,enhancement,4,Christian Nelson,43471.6906,11,4,4,11,15529,0,0,4,0,0,0,10,0,0,0,0,0,2,4,2,6
286882,RESOLVED,JDT-UI-Inbox,enhancement,4,Prashant,38063.5408,7,4,4,7,15529,0,0,4,1,0,0,7,0,0,0,0,0,1,6,0,6
286890,RESOLVED,JDT-UI-Inbox,normal,3,Alexander Staubo,41522.5092,22,7,7,22,15529,0,0,7,0,0,0,21,0,0,0,0,0,18,13,8,21
286891,RESOLVED,JDT-UI-Inbox,enhancement,4,Channing Walton,66595.7428,15,5,5,15,15529,0,0,5,0,0,4,9,0,0,1,0,4,9,8,2,10
286894,RESOLVED,JDT-UI-Inbox,enhancement,4,Aaron Digulla,46288.4436,18,7,7,18,15529,0,0,7,6,1,0,26,0,0,2,0,0,9,18,3,21
286895,RESOLVED,JDT-UI-Inbox,enhancement,4,Igor Akkerman,47630.2439,8,4,4,8,15529,0,0,4,0,0,0,7,0,0,0,0,0,2,4,2,6
286896,RESOLVED,JDT-UI-Inbox,enhancement,4,Gary L Peskin,67451.2106,23,10,10,23,15529,0,0,10,6,1,2,28,0,0,0,0,1,17,32,13,45
286905,RESOLVED,JDT-UI-Inbox,enhancement,4,None,64768.33,25,10,10,25,15529,0,0,10,1,1,3,14,0,0,4,1,18,47,41,4,45
286909,RESOLVED,JDT-UI-Inbox,enhancement,4,Joris Verschoor,43767.0808,8,4,4,8,15529,0,0,4,1,0,0,7,0,0,1,0,0,1,5,1,6
286918,RESOLVED,JDT-UI-Inbox,enhancement,4,None,69123.5831,13,5,5,13,15529,0,0,5,2,0,2,0,0,0,0,0,0,25,9,1,10
286921,RESOLVED,JDT-UI-Inbox,enhancement,4,Adam Kiezun,66810.8,12,4,4,12,15529,0,0,4,0,0,0,0,0,0,4,0,0,9,5,1,6
286926,RESOLVED,JDT-UI-Inbox,trivial,1,Adam Kiezun,68246.9861,19,5,5,19,15529,0,0,5,0,0,2,0,0,0,0,0,0,23,9,1,10
286930,RESOLVED,JDT-UI-Inbox,enhancement,4,None,57597.6036,7,4,4,7,15529,0,0,4,0,0,0,0,0,0,0,0,0,9,6,0,6
286936,RESOLVED,JDT-UI-Inbox,normal,3,Peter Burka,63633.7053,12,4,4,12,15529,0,0,4,0,0,0,3,0,0,8,0,0,2,5,1,6
286939,RESOLVED,JDT-UI-Inbox,normal,3,John Arthorne,63736.1733,10,4,4,10,15529,0,0,4,0,0,0,0,0,0,0,2,7,6,6,0,6
286941,RESOLVED,JDT-UI-Inbox,enhancement,4,Sebastian Davids,67912.9242,14,5,5,14,15529,0,0,5,0,2,2,1,0,2,6,0,5,11,10,0,10
286945,RESOLVED,JDT-UI-Inbox,enhancement,4,Charles-Philip Bentley,48882.3747,11,6,6,11,15529,0,0,6,0,0,0,10,0,0,0,0,0,11,13,2,15
286948,RESOLVED,JDT-UI-Inbox,normal,3,None,58804.5925,7,5,5,7,15529,0,0,5,0,1,0,3,0,0,4,0,0,8,9,1,10
286949,RESOLVED,JDT-UI-Inbox,enhancement,4,Thorbj??rn Ravn Andersen,37893.4928,6,4,4,6,15529,0,0,4,0,0,0,5,0,0,0,0,0,3,4,2,6
286958,RESOLVED,JDT-UI-Inbox,enhancement,4,Eduardo Pereira,63226.6944,13,4,4,13,15529,0,0,4,0,0,0,0,0,0,6,0,1,8,5,1,6
286969,RESOLVED,JDT-UI-Inbox,enhancement,4,None,69123.6475,12,6,6,12,15529,0,0,6,0,2,0,0,0,2,0,0,0,13,11,4,15
286981,RESOLVED,JDT-UI-Inbox,normal,3,Dirk Baeumer,68826.2844,7,5,5,7,15529,0,0,5,0,2,3,3,0,0,0,0,0,8,7,3,10
286984,RESOLVED,JDT-UI-Inbox,enhancement,4,calvin,31402.135,7,4,4,7,15529,0,0,4,0,0,0,6,0,0,0,0,0,3,6,0,6
287003,RESOLVED,JDT-UI-Inbox,enhancement,4,Ilja Preuss,65392.2061,29,6,6,29,15529,0,0,6,0,0,2,9,0,0,22,0,13,36,15,0,15
287007,RESOLVED,JDT-UI-Inbox,enhancement,4,John Arthorne,59055.9739,6,4,4,6,15529,0,0,4,0,0,0,0,0,0,0,0,0,7,5,1,6
287013,RESOLVED,JDT-UI-Inbox,enhancement,4,Adam Kiezun,67789.1433,15,5,5,15,15529,0,0,5,0,0,3,4,0,0,0,0,2,10,9,1,10
287014,RESOLVED,JDT-UI-Inbox,enhancement,4,Adam Kiezun,68084.21,12,3,3,12,15529,0,0,3,0,0,0,0,0,3,0,0,0,8,3,0,3
287020,RESOLVED,JDT-UI-Inbox,normal,3,Johan Compagner,56728.9778,12,5,5,12,15529,0,0,5,0,0,4,6,0,0,1,0,7,2,9,1,10
287021,RESOLVED,JDT-UI-Inbox,normal,3,None,64648.5447,14,4,4,14,15529,0,0,4,0,0,0,0,0,0,0,0,2,19,6,0,6
287025,RESOLVED,JDT-UI-Inbox,minor,2,Soren Falch,43258.1792,7,4,4,7,15529,0,0,4,0,0,1,6,0,0,0,0,1,4,6,0,6
287026,RESOLVED,JDT-UI-Inbox,enhancement,4,J??rg von  Frantzius,59059.7292,12,3,3,12,15529,0,0,3,0,0,0,11,0,0,0,0,0,1,2,1,3
287032,RESOLVED,JDT-UI-Inbox,enhancement,4,Uwe Kubosch,47196.3303,8,5,5,8,15529,0,0,5,1,0,0,9,0,0,0,0,0,3,9,1,10
287036,RESOLVED,JDT-UI-Inbox,enhancement,4,Tim Williams,65111.7308,14,7,7,14,15529,0,0,7,1,0,0,16,0,0,1,0,0,13,16,5,21
287037,RESOLVED,JDT-UI-Inbox,enhancement,4,Peter Bryant,56691.9478,6,4,4,6,15529,0,0,4,0,0,0,5,0,0,0,0,0,3,6,0,6
287043,RESOLVED,JDT-UI-Inbox,enhancement,4,None,68146.7822,8,5,5,8,15529,0,0,5,1,0,1,4,0,0,2,0,2,6,9,1,10
287047,RESOLVED,JDT-UI-Inbox,enhancement,4,Ed Hintz,57442.3664,6,4,4,6,15529,0,0,4,1,0,0,5,0,0,1,0,0,1,6,0,6
287054,RESOLVED,JDT-UI-Inbox,enhancement,4,Jared Burns,65723.3181,16,9,9,16,15529,0,0,9,3,0,2,18,0,0,2,0,6,10,26,10,36
287057,RESOLVED,JDT-UI-Inbox,enhancement,4,None,69123.6525,12,4,4,12,15529,0,0,4,0,0,2,0,0,0,0,2,0,15,6,0,6
287060,RESOLVED,JDT-UI-Inbox,enhancement,4,Jeff Sparkes,58912.6203,16,4,4,16,15529,0,0,4,0,0,0,15,0,0,0,0,0,3,6,0,6
287081,RESOLVED,JDT-UI-Inbox,enhancement,4,Eric Nickell,63367.5597,11,4,4,11,15529,0,0,4,0,0,0,10,0,0,0,0,0,2,4,2,6
287094,RESOLVED,JDT-UI-Inbox,normal,3,None,57803.8467,17,6,6,17,15529,0,0,6,0,0,0,0,0,5,9,1,7,9,11,4,15
287095,RESOLVED,JDT-UI-Inbox,enhancement,4,Min Idzelis,45400.9303,6,4,4,6,15529,0,0,4,0,0,0,5,0,0,0,0,0,2,5,1,6
287097,RESOLVED,JDT-UI-Inbox,enhancement,4,Claude Knaus,64822.4153,12,4,4,12,15529,0,0,4,0,0,0,0,0,0,4,0,5,4,4,2,6
287099,RESOLVED,JDT-UI-Inbox,enhancement,4,Jason Nah,38955.9656,15,5,5,15,15529,0,0,5,0,0,5,9,0,0,0,0,1,7,9,1,10
287101,RESOLVED,JDT-UI-Inbox,normal,3,None,64648.5492,13,4,4,13,15529,0,0,4,0,0,0,0,0,0,0,0,2,19,6,0,6
287102,RESOLVED,JDT-UI-Inbox,enhancement,4,None,69123.5828,16,5,5,16,15529,0,0,5,0,2,0,0,0,0,0,0,2,21,8,2,10
287104,RESOLVED,JDT-UI-Inbox,normal,3,None,64767.2669,19,6,6,19,15529,0,0,6,0,0,0,1,0,0,1,0,0,30,11,4,15
287118,RESOLVED,JDT-UI-Inbox,normal,3,nik heger,60436.4194,14,7,7,14,15529,0,0,7,0,3,0,10,0,0,6,0,1,9,16,5,21
287120,RESOLVED,JDT-UI-Inbox,enhancement,4,Jeff Duska,38410.5531,7,4,4,7,15529,0,0,4,1,0,0,7,0,0,0,0,0,1,6,0,6
287122,RESOLVED,JDT-UI-Inbox,enhancement,4,Eric Rizzo,50840.6375,8,4,4,8,15529,0,0,4,0,0,0,5,0,0,2,0,0,2,5,1,6
287123,RESOLVED,JDT-UI-Inbox,minor,2,Adam Kiezun,57179.7542,6,3,3,6,15529,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,3
287128,RESOLVED,JDT-UI-Inbox,enhancement,4,Michael Keppler,45586.3886,8,4,4,8,15529,0,0,4,0,0,0,7,0,0,0,0,0,4,6,0,6
287129,RESOLVED,JDT-UI-Inbox,enhancement,4,None,48610.5892,12,3,3,12,15529,0,0,3,0,0,0,10,0,0,0,0,0,2,3,0,3
287135,RESOLVED,JDT-UI-Inbox,enhancement,4,Claude Knaus,63958.5406,12,4,4,12,15529,0,0,4,0,0,0,0,0,0,0,0,9,4,5,1,6
287137,RESOLVED,JDT-UI-Inbox,enhancement,4,Randy Hudson,65859.3408,18,5,5,18,15529,0,0,5,0,0,0,8,0,0,2,0,6,12,8,2,10
287145,RESOLVED,JDT-UI-Inbox,normal,3,Jared Burns,65585.3594,9,6,6,9,15529,0,0,6,0,0,0,1,0,0,1,0,5,15,13,2,15
287156,RESOLVED,JDT-UI-Inbox,enhancement,4,Alex Blewitt,47270.8617,12,3,3,12,15529,0,0,3,0,0,0,0,0,0,0,0,11,1,3,0,3
287167,RESOLVED,JDT-UI-Inbox,enhancement,4,Chris Long,35008.1481,18,4,4,18,15529,0,0,4,0,0,0,17,0,0,0,0,0,12,5,1,6
287169,RESOLVED,JDT-UI-Inbox,enhancement,4,None,69123.7653,15,7,7,15,15529,0,0,7,0,0,2,2,0,0,0,2,2,19,14,7,21
287193,ASSIGNED,JDT-UI-Inbox,enhancement,4,Adam Kiezun,54929.8894,17,7,7,17,15529,0,0,7,0,0,0,0,0,0,0,0,3,35,14,7,21
287215,RESOLVED,JDT-UI-Inbox,enhancement,4,Danny Dig,46014.0483,9,5,5,9,15529,0,0,5,1,0,0,9,0,0,0,0,0,3,7,3,10
287216,RESOLVED,JDT-UI-Inbox,major,5,J??rg Hohwiller,1941.9744,21,7,7,21,15529,0,0,7,9,0,0,23,0,0,0,0,0,6,16,5,21
287225,RESOLVED,Markus Keller,enhancement,4,Markus Keller,21751.5053,13,3,3,13,3761,3789,3781,3,0,0,0,0,0,0,0,0,4,10,3,0,3
287226,VERIFIED,Achim Demelt,enhancement,4,Achim Demelt,2664.0967,52,14,14,52,16,50,50,14,15,24,1,77,5,2,47,0,0,41,59,32,91
287230,VERIFIED,Markus Keller,major,5,Mohamed Badr,10749.2342,26,7,7,26,3761,3789,3781,7,5,0,0,33,0,0,0,0,0,8,16,5,21
287234,RESOLVED,Markus Keller,normal,3,Markus Keller,22058.46,7,3,3,7,3761,3789,3781,3,0,0,0,0,0,0,0,0,0,7,3,0,3
287304,RESOLVED,JDT-UI-Inbox,normal,3,Tom Bryan,8802.2497,7,5,5,7,15529,0,0,5,1,1,1,5,0,0,1,0,0,0,5,5,10
287347,RESOLVED,None,normal,3,None,576.0178,11,4,4,11,3289,9379,9379,4,0,0,0,0,0,0,0,0,0,9,3,3,6
287359,RESOLVED,Raksha Vasisht,normal,3,Raksha Vasisht,20.195,8,3,3,8,221,153,153,3,0,0,0,0,0,0,3,0,0,0,2,1,3
287369,RESOLVED,JDT-UI-Inbox,enhancement,4,Adam Kiezun,42555.4156,10,5,5,10,15529,0,0,5,0,0,0,0,0,0,0,0,0,13,7,3,10
287378,VERIFIED,Mateusz Wenus,normal,3,Thomas Pollinger,31399.3542,37,9,9,37,2,7,7,9,16,0,8,44,0,0,0,0,13,11,28,8,36
287430,VERIFIED,None,major,5,Krzysztof Daniel,2515.1047,17,5,5,17,3289,9379,9379,5,0,0,0,4,0,0,1,0,0,20,7,3,10
287447,RESOLVED,JDT-UI-Inbox,normal,3,Adam Kiezun,57216.2586,10,4,4,10,15529,0,0,4,0,0,0,0,0,0,0,0,0,13,5,1,6
287455,VERIFIED,Markus Keller,enhancement,4,Olivier Thomann,4339.2931,17,5,5,17,3761,3789,3781,5,0,1,0,5,0,0,1,0,0,19,8,2,10
287472,RESOLVED,JDT-UI-Inbox,enhancement,4,Anjum,62378.4928,9,6,6,9,15529,0,0,6,0,0,1,7,0,0,0,0,4,7,12,3,15
287473,RESOLVED,JDT-UI-Inbox,normal,3,None,72847.2631,14,7,7,14,15529,0,0,7,0,3,2,2,0,1,0,0,2,11,11,10,21
287474,CLOSED,JDT-UI-Inbox,enhancement,4,Judson Lester,71794.4297,13,6,6,13,15529,0,0,6,2,0,2,9,0,0,3,1,3,2,9,6,15
287506,RESOLVED,Markus Keller,normal,3,Benno Baumgartner,4987.3797,10,4,4,10,3761,3789,3781,4,0,0,0,0,0,0,0,0,0,10,4,2,6
287548,RESOLVED,JDT-UI-Inbox,enhancement,4,Gilles Scokart,61580.0033,6,4,4,6,15529,0,0,4,1,0,0,6,0,0,0,0,0,1,6,0,6
287551,RESOLVED,JDT-UI-Inbox,enhancement,4,Metello,16.5419,8,5,5,8,15529,0,0,5,0,2,0,5,0,0,0,0,2,1,6,4,10
287591,RESOLVED,JDT-UI-Inbox,critical,6,Gunnar Wagenknecht,60290.1361,30,8,8,30,15529,0,0,8,0,0,2,5,0,0,14,1,15,26,16,12,28
287649,RESOLVED,JDT-UI-Inbox,normal,3,None,63339.5647,17,5,5,17,15529,0,0,5,0,0,0,4,0,0,0,0,0,17,9,1,10
287651,ASSIGNED,JDT-UI-Inbox,enhancement,4,Brian DeWeese,98321.4217,14,7,7,14,15529,0,0,7,1,3,0,10,0,0,6,0,0,5,14,7,21
287662,ASSIGNED,JDT-UI-Inbox,normal,3,Gunnar Wagenknecht,27319.5894,12,4,4,12,15529,0,0,4,0,0,0,0,0,0,0,0,4,15,5,1,6
287718,VERIFIED,None,trivial,1,None,64.7958,17,3,3,17,3289,9379,9379,3,0,0,0,1,0,0,14,0,0,3,3,0,3
287723,RESOLVED,Deepak Azad,normal,3,Frederic Fusier,3472.9897,21,4,4,21,405,284,284,4,0,0,0,18,0,0,0,0,0,20,6,0,6
287734,VERIFIED,Raksha Vasisht,enhancement,4,Dirk Baeumer,64315.2917,30,9,9,30,221,153,153,9,0,1,2,17,0,0,0,0,5,20,19,17,36
287751,RESOLVED,JDT-UI-Inbox,enhancement,4,Adam Hupp,37407.3292,11,5,5,11,15529,0,0,5,0,0,0,10,0,0,0,0,0,5,8,2,10
287762,ASSIGNED,JDT-UI-Inbox,enhancement,4,Danny Dig,46569.7558,12,6,6,12,15529,0,0,6,1,0,0,12,0,0,0,0,0,7,6,9,15
287803,RESOLVED,JDT-UI-Inbox,minor,2,Mark A. Ziesemer,44609.9036,12,4,4,12,15529,0,0,4,0,0,0,11,0,0,0,0,0,6,5,1,6
287812,RESOLVED,JDT-UI-Inbox,enhancement,4,lorenzo,59728.4619,14,6,6,14,15529,0,0,6,0,0,0,13,0,0,0,0,0,6,8,7,15
287824,ASSIGNED,JDT-UI-Inbox,enhancement,4,Ilja Preuss,54788.9236,12,5,5,12,15529,0,0,5,0,0,0,0,0,0,0,0,11,9,8,2,10
287895,CLOSED,JDT-UI-Inbox,enhancement,4,Marcel Petavy,51057.5672,15,6,6,15,15529,0,0,6,3,0,0,22,0,0,0,0,0,8,10,5,15
287917,VERIFIED,Deepak Azad,enhancement,4,Mike M,12403.1911,24,7,7,24,405,284,284,7,2,3,4,22,0,0,9,0,2,4,16,5,21
287930,VERIFIED,Raksha Vasisht,enhancement,4,None,71734.845,42,9,9,42,221,153,153,9,1,2,10,24,0,2,4,8,47,36,30,6,36
287966,RESOLVED,JDT-UI-Inbox,normal,3,Deepak Azad,150.7658,6,4,4,6,15529,0,0,4,0,0,0,0,0,0,0,0,5,1,4,2,6
287978,RESOLVED,JDT-UI-Inbox,normal,3,None,7817.8328,15,6,6,15,15529,0,0,6,1,0,0,15,0,0,0,0,0,2,6,9,15
287988,ASSIGNED,JDT-UI-Inbox,enhancement,4,None,73499.6644,17,5,5,17,15529,0,0,5,0,0,0,0,0,0,0,0,8,22,10,0,10
287998,VERIFIED,Markus Keller,enhancement,4,None,455.6408,13,4,4,13,3761,3789,3781,4,0,0,0,4,0,0,0,0,4,6,5,1,6
288084,RESOLVED,JDT-UI-Inbox,enhancement,4,G. Ralph Kuntz\,37507.4908,13,5,5,13,15529,0,0,5,0,0,0,12,0,0,0,0,0,6,7,3,10
288093,RESOLVED,Markus Keller,normal,3,Rahul Joshi,34506.7222,33,7,7,33,3761,3789,3781,7,1,0,0,34,0,0,0,0,0,6,9,12,21
288099,RESOLVED,Raksha Vasisht,minor,2,Raksha Vasisht,17474.5794,30,4,4,30,221,153,153,4,0,0,1,9,0,0,11,0,17,3,6,0,6
288114,VERIFIED,None,major,5,John Arthorne,31764.9286,43,9,9,43,4998,3108,3108,9,0,0,1,7,0,0,3,0,0,61,22,14,36
288164,VERIFIED,Raksha Vasisht,trivial,1,Markus Keller,1179.4822,25,4,4,25,221,153,153,4,0,0,2,4,0,0,0,0,25,9,6,0,6
288171,VERIFIED,None,normal,3,Michael Klenk,27257.3669,22,7,7,22,242,149,149,7,1,0,4,16,0,0,0,4,10,7,15,6,21
288210,RESOLVED,JDT-UI-Inbox,major,5,None,32326.2464,6,4,4,6,341,0,0,4,2,0,1,5,0,0,0,0,0,0,6,0,6
288227,VERIFIED,Markus Keller,minor,2,Ankur Sharma,118.2072,13,5,5,13,3761,3789,3781,5,0,0,0,0,0,0,0,4,13,5,9,1,10
288273,ASSIGNED,JDT-UI-Inbox,enhancement,4,Stefan J. Morgenroth,79213.2803,24,11,11,24,15529,0,0,11,6,0,0,40,0,0,0,0,0,23,38,17,55
288275,RESOLVED,JDT-UI-Inbox,enhancement,4,Alexey Verkhovsky,93089.0219,10,6,6,10,15529,0,0,6,1,0,2,7,0,0,0,0,3,8,12,3,15
288310,VERIFIED,Raksha Vasisht,normal,3,Tomasz Zarna,12220.4831,25,5,5,25,221,153,153,5,0,0,0,0,0,0,0,0,4,29,6,4,10
288321,RESOLVED,None,normal,3,None,67195.4378,8,5,5,8,4998,3108,3108,5,0,0,1,2,0,0,2,0,4,0,3,7,10
288336,RESOLVED,JDT-UI-Inbox,trivial,1,Laura Willey,88.0919,12,5,5,12,15529,0,0,5,0,0,0,10,0,0,0,0,0,5,7,3,10
288344,RESOLVED,None,critical,6,None,84195.8681,8,4,3,5,4170,3316,3206,4,0,0,2,0,0,0,0,2,0,8,6,0,6
288362,RESOLVED,JDT-UI-Inbox,enhancement,4,Andreas H??hmann,3503.2961,11,4,4,11,15529,0,0,4,4,0,0,14,0,0,0,0,0,0,5,1,6
288365,CLOSED,None,major,5,Gergely Nagy,18047.0533,32,6,6,32,3289,9379,9379,6,0,2,0,30,0,0,2,0,0,27,12,3,15
288368,ASSIGNED,JDT-UI-Inbox,enhancement,4,Oleg Shteynbuk,70764.2378,15,5,5,15,15529,0,0,5,1,0,0,15,0,0,0,0,0,9,8,2,10
288389,RESOLVED,JDT-UI-Inbox,normal,3,Thilo-Alexander Ginkel,62071.1983,6,4,4,6,15529,0,0,4,1,0,0,5,0,0,0,0,2,2,5,1,6
288397,CLOSED,JDT-UI-Inbox,enhancement,4,David Saff,50677.1028,14,8,8,14,15529,0,0,8,0,3,2,5,0,1,11,0,6,6,22,6,28
288427,VERIFIED,Markus Keller,normal,3,Deepak Azad,810.345,23,5,5,23,3761,3789,3781,5,0,0,0,0,0,0,0,2,26,20,10,0,10
288432,VERIFIED,Deepak Azad,normal,3,Markus Keller,1295.8286,17,3,3,17,405,284,284,3,0,0,0,0,0,0,0,2,16,1,3,0,3
288433,VERIFIED,Deepak Azad,enhancement,4,None,1103.9289,22,5,5,22,405,284,284,5,0,0,0,0,0,0,0,2,27,16,10,0,10
288456,VERIFIED,Deepak Azad,normal,3,Ayushman Jain,358.3317,17,5,5,17,405,284,284,5,0,0,0,0,0,0,0,6,21,2,10,0,10
288511,RESOLVED,None,normal,3,Pawel Pogorzelski,20525.4589,17,5,5,17,3289,9379,9379,5,0,0,0,0,0,1,0,0,15,6,5,5,10
288513,ASSIGNED,JDT-UI-Inbox,enhancement,4,Simon Arsenault,87353.1569,44,12,12,44,15529,0,0,12,1,0,2,17,0,0,0,5,29,129,51,15,66
288521,RESOLVED,Raksha Vasisht,normal,3,None,6209.4322,13,5,5,13,2,0,0,5,0,0,0,3,0,3,6,0,2,6,6,4,10
288571,RESOLVED,JDT-UI-Inbox,major,5,None,2.1172,17,4,4,17,15529,0,0,4,0,7,0,12,0,0,8,0,0,0,5,1,6
288577,ASSIGNED,JDT-UI-Inbox,normal,3,Martin Oberhuber,7228.7264,22,8,8,22,15529,0,0,8,0,0,0,3,0,0,0,0,6,42,16,12,28
288585,RESOLVED,Deepak Azad,normal,3,None,26520.5103,25,5,5,25,405,284,284,5,0,0,1,3,0,0,0,0,23,31,9,1,10
288589,RESOLVED,Markus Keller,normal,3,Olivier Thomann,8842.7681,15,5,5,15,3761,3789,3781,5,1,0,0,6,0,0,0,0,0,19,10,0,10
288611,ASSIGNED,JDT-UI-Inbox,trivial,1,Ayushman Jain,21.8981,13,3,3,13,15529,0,0,3,0,0,0,0,0,0,0,0,0,17,3,0,3
288635,ASSIGNED,JDT-UI-Inbox,enhancement,4,None,85485.7881,31,8,8,31,15529,0,0,8,1,0,0,35,0,0,0,0,0,26,20,8,28
288674,RESOLVED,Raksha Vasisht,major,5,None,4855.7628,24,6,6,24,221,153,153,6,0,1,3,19,0,1,3,0,3,6,10,5,15
288679,VERIFIED,Markus Keller,major,5,Markus Keller,15043.5492,33,4,4,33,3761,3789,3781,4,0,0,0,17,0,0,0,0,0,26,5,1,6
288683,ASSIGNED,JDT-UI-Inbox,enhancement,4,None,81065.1492,34,11,11,34,15529,0,0,11,10,6,0,45,0,0,4,0,0,29,34,21,55
288703,RESOLVED,JDT-UI-Inbox,normal,3,Thomas  M??der,69839.5836,8,6,6,8,15529,0,0,6,0,0,1,7,0,0,0,0,3,8,15,0,15
288769,ASSIGNED,JDT-UI-Inbox,normal,3,Simon Tardell,80542.3356,21,8,8,21,15529,0,0,8,1,0,2,21,0,0,0,0,4,12,18,10,28
288836,VERIFIED,None,normal,3,John Arthorne,327.0653,24,4,4,24,3289,9379,9379,4,0,0,0,0,0,0,0,0,0,37,6,0,6
288864,RESOLVED,JDT-UI-Inbox,major,5,Ed Willink,20475.4758,12,5,5,12,341,0,0,5,7,0,3,12,0,0,0,0,1,2,10,0,10
288874,RESOLVED,JDT-UI-Inbox,normal,3,Z Zorzella,53616.6028,16,4,4,16,15529,0,0,4,0,0,0,15,0,0,0,0,0,9,6,0,6
288895,RESOLVED,JDT-UI-Inbox,enhancement,4,Felix Pahl,74048.2972,6,4,4,6,15529,0,0,4,0,0,0,5,0,0,0,0,0,2,5,1,6
