"issue.id","ElapsedTime","Interest","Contributors","ExternalContributors","CommunityInterest","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","TotalDistinctEdges","TotalEdges"
13479,1366.2964,12,5,5,12,598,150,150,5,8,0,13,0,0,0,0,0,0,0,8,2,10
13518,882.4453,12,4,4,12,806,363,326,4,15,0,8,0,0,0,0,0,0,0,3,3,6
13522,2977.0814,12,6,5,7,717,767,732,6,9,0,19,0,0,0,0,1,0,0,10,5,15
13603,6869.5753,20,6,6,20,598,150,150,6,18,3,22,4,0,1,0,3,2,0,13,2,15
13613,378.1083,13,5,5,13,668,773,773,5,2,0,10,4,0,0,0,4,4,0,8,2,10
13678,237.7881,14,5,5,14,668,773,773,5,17,2,0,16,0,0,0,0,0,0,10,0,10
13745,4847.3031,13,5,5,13,668,773,773,5,5,0,17,2,0,0,0,5,0,0,10,0,10
13762,983.2114,11,4,4,11,463,0,0,4,6,0,3,8,0,0,0,0,2,0,5,1,6
13767,1586.4617,9,3,2,4,143,48,43,3,1,6,0,0,0,0,0,0,0,0,1,2,3
13887,4507.1847,30,6,6,30,668,773,773,6,4,31,2,8,30,5,17,0,2,0,13,2,15
13906,9727.3219,27,8,8,27,1337,370,350,8,16,13,29,7,0,4,0,1,2,1,16,12,28
13944,3718.3033,16,5,5,16,717,767,732,5,13,1,0,9,0,0,0,0,0,0,6,4,10
13945,7875.5328,16,4,3,14,806,363,326,4,3,0,4,0,0,0,1,0,0,0,1,5,6
14168,5338.0814,55,24,24,55,598,150,150,24,138,79,49,21,17,21,11,1,7,0,104,172,276
14169,10895.8214,31,8,8,31,668,773,773,8,39,0,26,7,0,0,0,0,1,3,23,5,28
14195,1818.1969,18,6,6,18,668,773,773,6,3,1,20,3,0,0,2,4,2,0,10,5,15
14233,1778.2189,16,4,4,16,806,363,326,4,0,0,0,0,9,7,3,0,1,0,5,1,6
14280,4277.8014,8,3,3,8,463,0,0,3,0,0,0,0,0,0,5,0,0,1,3,0,3
14352,11766.4544,18,6,6,18,668,773,773,6,5,0,21,1,0,0,0,5,0,0,10,5,15
14551,307.785,12,4,4,12,598,150,150,4,0,0,0,0,0,1,2,0,10,1,6,0,6
14554,7223.7964,46,6,6,46,598,150,150,6,24,29,14,12,9,1,17,0,1,0,14,1,15
14566,6141.0208,14,6,6,14,598,150,150,6,18,9,2,6,0,1,2,1,1,0,14,1,15
14579,3466.3575,16,4,4,16,598,150,150,4,0,2,9,4,0,2,2,0,11,0,6,0,6
14670,10826.0258,10,5,5,10,337,0,0,5,0,0,2,7,0,0,0,0,1,3,6,4,10
14680,22791.4269,22,3,3,22,337,0,0,3,0,1,8,5,0,0,0,0,9,0,2,1,3
14710,49.2278,18,3,3,18,2622,2230,2223,3,0,0,0,0,0,0,0,0,10,13,3,0,3
14719,1632.9389,37,10,10,37,168,491,491,10,4,8,9,37,0,6,12,0,7,15,26,19,45
14758,594.9606,25,8,8,25,337,0,0,8,1,5,14,5,0,6,5,4,3,0,18,10,28
14774,20976.8269,58,30,30,58,168,491,491,30,200,25,24,93,0,2,3,0,4,8,157,278,435
14787,912.1531,13,5,5,13,337,0,0,5,0,2,2,8,0,1,2,0,2,0,8,2,10
14832,1271.9942,21,7,7,21,168,491,491,7,4,1,11,15,0,0,0,4,5,2,18,3,21
14902,7171.8356,22,7,7,22,2019,1545,1537,7,1,0,11,22,0,0,0,2,26,11,18,3,21
15225,5045.5253,13,3,3,13,668,773,773,3,4,4,1,3,0,0,0,0,3,0,3,0,3
15296,4629.9586,21,5,5,21,93,25,20,5,6,0,7,14,0,0,0,0,13,2,7,3,10
15302,7489.3872,18,4,4,18,1892,2023,2023,4,0,0,10,8,0,0,0,0,14,5,6,0,6
15383,5050.5853,10,5,5,10,1892,2023,2023,5,0,0,0,2,0,0,0,1,6,6,7,3,10
15507,10549.3081,25,5,4,12,1337,370,350,5,0,1,0,11,0,0,1,0,19,10,8,2,10
15892,5054.4947,6,4,4,6,13,1,1,4,1,4,0,4,0,0,2,0,0,0,5,1,6
15995,3659.4775,14,4,4,14,317,113,113,4,23,2,0,0,1,0,0,0,0,0,5,1,6
16014,6413.4081,19,9,9,19,20,6,6,9,47,2,0,3,0,0,0,0,0,0,15,21,36
16035,2535.9486,7,3,3,7,104,0,0,3,0,0,0,0,0,0,6,0,0,2,3,0,3
16083,8428.0608,14,3,3,14,317,113,113,3,8,11,0,0,1,0,0,0,0,0,2,1,3
16116,481.0564,24,6,6,24,289,72,68,6,9,21,1,8,0,0,2,0,0,0,10,5,15
16123,452.3792,12,3,3,12,289,72,68,3,0,3,7,0,0,0,0,0,0,0,2,1,3
16182,11080.2033,13,4,4,13,317,113,113,4,7,9,0,0,5,0,0,0,0,0,3,3,6
16393,2258.8461,11,3,3,11,289,72,68,3,0,0,0,0,0,2,2,0,1,0,3,0,3
16434,8596.0706,18,6,6,18,323,57,57,6,9,9,0,9,0,0,2,0,0,1,11,4,15
16477,12349.26,30,8,8,30,317,113,113,8,2,6,14,17,0,5,1,2,8,4,19,9,28
16486,14762.4767,23,8,8,23,317,113,113,8,5,4,16,10,0,3,3,5,7,3,20,8,28
16503,466.6403,13,3,3,13,95,0,0,3,0,0,1,1,0,0,0,0,10,0,2,1,3
16510,860.7028,7,4,4,7,104,0,0,4,1,0,5,2,0,0,0,0,1,0,4,2,6
16529,566.2331,23,7,7,23,89,10,10,7,0,0,0,0,0,0,0,53,17,0,12,9,21
16572,326.6497,16,7,7,16,289,72,68,7,10,16,0,9,3,0,3,0,0,0,10,11,21
16578,140.3414,13,5,5,13,289,72,68,5,0,0,0,0,0,3,9,2,8,2,8,2,10
16590,16600.2267,39,7,7,39,289,72,68,7,1,17,8,8,2,10,7,16,7,2,19,2,21
16604,8351.2589,22,7,7,22,317,113,113,7,15,0,23,12,0,0,0,1,1,2,16,5,21
16633,16056.5556,19,4,4,19,89,10,10,4,0,9,1,9,0,8,4,0,0,1,6,0,6
16752,16682.9558,25,7,7,25,323,57,57,7,2,3,9,17,0,1,6,0,12,4,15,6,21
16753,4899.0975,12,4,4,12,323,57,57,4,0,0,0,0,0,0,11,0,0,5,4,2,6
16788,9381.9639,23,5,5,23,323,57,57,5,8,0,0,27,0,0,0,0,0,10,10,0,10
16873,1029.7297,19,7,7,19,323,57,57,7,9,0,11,18,0,0,0,0,7,2,20,1,21
16916,163.0097,14,5,5,14,289,72,68,5,1,4,0,3,0,0,10,0,0,0,7,3,10
16960,10137.0231,20,6,6,20,48,6,6,6,7,0,0,23,0,0,0,0,0,1,11,4,15
17054,8059.1086,44,7,7,44,323,57,57,7,0,3,13,28,0,8,16,4,31,9,14,7,21
17080,198.0117,10,3,2,6,289,72,68,3,0,0,0,0,0,0,0,0,6,0,2,1,3
17161,32720.0756,50,37,37,50,104,0,0,37,588,11,45,58,0,0,0,0,7,6,153,513,666
17224,5054.835,13,5,5,13,323,57,57,5,3,7,0,15,0,0,1,0,0,0,7,3,10
17232,149.8311,14,4,4,14,289,72,68,4,0,0,0,0,0,0,0,0,11,1,4,2,6
17378,33249.4772,27,8,8,26,5,24,16,8,47,11,6,21,0,4,2,0,0,0,25,3,28
17469,28899.4111,12,10,9,11,53,41,25,10,24,6,0,11,0,0,0,0,0,0,10,35,45
17500,9623.4156,11,3,3,11,48,62,62,3,2,0,0,7,0,0,0,0,0,0,3,0,3
17501,18006.5183,10,4,4,10,42,63,52,4,9,0,0,6,0,0,0,0,0,0,6,0,6
17502,10592.8286,10,3,2,5,42,63,52,3,2,0,0,6,0,0,0,0,0,0,3,0,3
17503,28466.9408,12,5,5,12,48,62,62,5,20,0,0,8,0,0,0,0,0,0,8,2,10
17504,16112.0864,11,4,4,11,48,62,62,4,13,0,0,6,0,0,0,0,0,0,6,0,6
17518,7948.8867,11,3,2,5,42,63,52,3,2,0,0,3,0,0,0,0,0,0,2,1,3
17596,33222.6619,10,5,4,8,53,41,25,5,9,4,1,7,0,0,0,0,0,0,10,0,10
17606,8662.1386,12,6,5,11,53,41,25,6,14,6,0,0,0,0,0,0,0,0,10,5,15
17686,8240.8281,7,4,3,5,53,41,25,4,8,0,0,0,0,1,0,0,0,0,2,4,6
17703,7172.0189,18,4,4,16,15,28,16,4,21,1,0,0,0,2,0,0,0,0,6,0,6
17705,7171.8469,12,4,4,10,15,28,16,4,2,9,0,0,0,2,0,0,0,0,5,1,6
17706,7389.3953,12,4,4,10,5,24,16,4,1,11,0,0,0,2,0,0,0,0,6,0,6
17707,7389.6267,12,4,4,10,5,24,16,4,11,1,2,0,0,0,0,0,0,0,6,0,6
17708,25727.9908,16,6,6,15,15,28,16,6,14,0,2,9,0,0,0,0,0,0,12,3,15
17709,7700.7725,9,4,4,8,15,28,16,4,7,3,2,0,0,0,0,0,0,0,5,1,6
17717,5483.7111,12,5,5,11,15,28,16,5,3,11,2,0,1,0,0,0,0,0,10,0,10
17718,5925.0917,12,5,5,11,15,28,16,5,3,11,2,0,0,0,0,0,0,0,9,1,10
17719,9183.4611,8,6,5,7,53,41,25,6,6,10,2,0,1,0,0,0,0,0,11,4,15
17720,9209.2558,8,6,5,7,53,41,25,6,6,8,2,0,0,0,0,0,0,0,11,4,15
17721,9263.7181,7,5,4,6,53,41,25,5,3,4,2,0,0,0,0,0,0,0,7,3,10
17722,25508.1789,9,6,5,8,53,41,25,6,3,6,2,4,1,0,2,0,0,0,14,1,15
17728,9121.4186,12,4,3,10,53,41,25,4,8,13,3,0,0,0,0,0,0,0,6,0,6
17732,4653.4436,12,4,4,9,5,24,16,4,1,10,2,0,0,1,0,0,0,0,6,0,6
17733,7773.1097,13,5,4,11,53,41,25,5,6,10,4,0,1,0,0,0,0,0,10,0,10
17853,768.7294,6,5,5,6,374,4,0,5,11,0,0,0,0,0,0,0,0,0,4,6,10
17856,2146.4872,8,4,4,8,374,4,0,4,14,0,0,0,0,0,0,0,0,0,6,0,6
17929,9025.2403,24,7,7,24,3049,1289,1257,7,60,12,0,13,1,0,1,0,0,0,13,8,21
18545,16563.3925,11,5,5,11,846,124,87,5,7,1,8,0,0,1,0,0,0,0,7,3,10
18546,15869.2761,36,7,7,36,846,124,87,7,57,9,10,0,1,2,0,0,0,0,15,6,21
18549,14478.0603,23,6,5,22,846,124,87,6,1,4,20,0,0,2,0,0,0,0,7,8,15
18569,10752.3303,23,7,7,23,846,124,87,7,3,14,13,0,0,6,0,7,0,0,13,8,21
18574,9747.8478,8,4,3,7,920,64,53,4,0,7,4,0,2,1,0,0,0,0,4,2,6
18623,9394.9839,31,4,4,31,846,124,87,4,12,29,1,0,8,2,0,0,0,0,6,0,6
18962,28971.0358,43,11,10,40,920,64,53,11,53,30,23,0,6,25,0,1,0,0,14,41,55
19273,22202.3672,11,4,3,9,920,64,53,4,6,0,7,0,0,1,0,0,0,0,5,1,6
19465,23104.41,17,3,3,17,846,124,87,3,11,9,1,0,0,0,0,0,0,0,3,0,3
19648,15073.9869,13,4,3,6,846,124,87,4,6,3,8,0,0,3,0,0,0,0,5,1,6
19679,14857.2383,77,3,3,77,32,68,68,3,40,29,0,0,44,15,0,1,0,0,3,0,3
19709,19974.6067,9,4,4,9,846,124,87,4,6,6,1,0,0,0,0,0,0,0,5,1,6
19744,14073.225,13,4,4,13,920,64,53,4,0,2,9,1,0,1,1,0,1,0,5,1,6
19838,18984.7789,11,4,3,9,846,124,87,4,0,2,6,0,0,7,0,2,0,0,4,2,6
19894,27194.3308,10,6,5,8,27,2,0,6,17,2,1,0,0,0,0,0,0,0,6,9,15
20019,28971.8033,23,7,6,15,846,124,87,7,37,6,9,0,0,1,0,0,0,0,11,10,21
20170,30868.0186,10,5,4,8,374,4,0,5,17,0,2,0,0,0,0,0,0,0,7,3,10
20367,22111.1208,9,5,4,8,846,124,87,5,4,0,6,0,0,2,0,0,0,0,6,4,10
20429,8874.8581,14,4,4,14,568,341,337,4,0,5,6,0,1,8,0,0,0,0,5,1,6
20593,161.7714,6,4,3,3,846,124,87,4,0,0,0,0,0,1,1,0,2,0,3,3,6
20617,19206.0847,13,4,3,12,846,124,87,4,3,0,10,0,0,1,1,0,0,0,4,2,6
20706,95.95,16,7,6,15,846,124,87,7,0,5,3,7,0,3,2,0,3,1,10,11,21
20710,117.9064,13,6,6,13,846,124,87,6,0,4,2,6,0,2,5,0,2,0,9,6,15
20713,104.1869,26,9,9,26,846,124,87,9,1,10,4,15,3,7,6,2,3,1,22,14,36
20738,61.7794,14,6,5,13,846,124,87,6,0,3,3,4,0,3,1,1,3,1,10,5,15
20754,9597.3947,22,10,9,19,920,64,53,10,7,9,14,1,1,7,0,3,1,0,13,32,45
20896,859.7886,11,6,6,11,568,341,337,6,1,2,3,7,0,1,2,0,4,1,8,7,15
20943,30820.0219,8,4,4,8,920,64,53,4,2,0,7,0,0,0,0,0,0,0,1,5,6
20973,53091.1886,7,5,5,7,51,0,0,5,7,1,0,4,0,0,0,0,0,0,2,8,10
20975,32052.0531,38,13,13,38,846,124,87,13,13,13,14,7,6,11,15,0,6,3,31,47,78
21061,406.8233,19,5,5,19,846,124,87,5,0,7,8,2,0,9,8,1,8,0,8,2,10
21143,5745.9414,40,22,21,29,1291,376,336,22,49,11,48,65,1,2,9,10,37,28,119,112,231
21144,14446.6992,23,5,5,23,920,64,53,5,0,1,9,0,0,2,5,7,14,1,7,3,10
21177,146.5786,7,4,3,4,1291,376,336,4,2,0,0,7,0,0,0,0,0,1,4,2,6
21233,6082.9656,18,5,4,9,1291,376,336,5,0,2,2,11,0,0,1,1,1,1,7,3,10
21250,27165.0311,12,7,6,10,920,64,53,7,3,9,5,0,0,1,2,1,0,0,12,9,21
21262,29085.385,6,3,3,6,846,124,87,3,0,1,4,1,0,0,0,0,0,0,1,2,3
21263,29109.3353,8,3,3,8,846,124,87,3,0,1,5,1,0,0,0,0,0,0,2,1,3
21343,53431.8425,8,4,3,6,374,4,0,4,2,0,0,10,0,0,0,0,0,1,6,0,6
21344,38502.4925,13,4,4,13,196,9,9,4,7,0,1,8,0,0,0,0,0,3,5,1,6
21351,28751.9286,10,3,3,10,32,68,68,3,0,0,2,0,0,1,0,0,0,8,3,0,3
21353,24865.6956,10,3,3,10,920,64,53,3,0,0,0,0,0,0,0,0,4,8,3,0,3
21360,31582.8981,22,4,3,17,846,124,87,4,5,7,11,0,0,0,5,0,3,3,6,0,6
21397,22000.9122,11,4,4,11,846,124,87,4,0,0,2,0,1,0,9,0,0,3,6,0,6
21406,35.6053,5,4,3,3,1291,376,336,4,1,0,2,3,0,0,0,0,1,0,4,2,6
21408,7876.6531,48,15,15,48,606,196,196,15,63,16,81,0,2,5,0,3,0,0,45,60,105
21418,20666.4297,11,4,4,11,49,0,0,4,1,5,6,0,0,0,0,4,0,0,3,3,6
21447,16378.9103,7,5,5,7,920,64,53,5,3,0,4,4,0,0,0,0,1,0,2,8,10
21469,1104.055,14,4,4,14,846,124,87,4,1,0,14,0,0,0,0,1,0,0,3,3,6
21472,10081.1683,34,14,14,34,606,196,196,14,18,11,65,5,2,43,2,37,3,0,36,55,91
21481,1193.7547,11,5,4,4,846,124,87,5,1,0,4,2,0,0,0,1,3,0,4,6,10
21599,1748.5711,15,3,3,15,606,196,196,3,0,0,0,0,0,0,0,6,15,0,3,0,3
21841,9733.9647,21,5,5,21,92,74,74,5,6,2,12,1,2,5,4,0,0,1,10,0,10
21857,8251.5253,25,3,3,25,92,74,74,3,0,0,0,0,4,13,2,0,0,0,3,0,3
21860,666.4608,30,10,10,30,1251,466,466,10,6,6,4,52,0,1,5,0,4,6,23,22,45
21864,6810.7953,20,3,3,20,101,59,59,3,0,1,0,0,4,9,2,0,0,0,3,0,3
21873,9734.2503,22,5,5,22,101,59,59,5,13,0,9,1,0,3,4,0,0,1,9,1,10
21877,7006.8847,18,3,3,18,101,59,59,3,2,3,0,0,4,2,2,0,0,0,2,1,3
21899,8520.4172,39,4,4,39,101,59,59,4,12,0,49,6,0,3,3,0,0,0,5,1,6
21923,3115.8767,12,3,3,12,92,74,74,3,0,0,0,0,0,0,7,0,0,1,1,2,3
22068,6746.6478,24,7,7,24,116,33,33,7,23,2,10,5,0,0,1,0,0,1,12,9,21
22265,11092.545,32,4,4,32,1251,466,466,4,10,0,29,1,0,0,1,0,0,1,5,1,6
22414,14546.5564,13,4,4,13,388,0,0,4,3,10,0,2,0,0,2,0,0,1,6,0,6
22417,5067.1733,22,4,4,22,1251,466,466,4,0,1,16,2,0,1,2,0,0,1,5,1,6
22461,15315.1928,25,4,4,25,116,33,33,4,9,17,1,2,0,0,1,0,0,1,5,1,6
22491,11932.7953,19,4,4,19,116,33,33,4,8,9,8,0,0,0,2,0,0,1,6,0,6
22803,4247.7769,11,3,2,6,64,10,1,3,5,0,2,0,0,0,0,0,0,0,2,1,3
22920,16268.9153,38,3,3,38,118,34,34,3,55,4,0,0,0,0,0,0,0,0,3,0,3
22945,171.3589,19,4,4,19,442,345,329,4,0,4,0,16,0,0,0,0,0,4,4,2,6
23122,9915.5578,11,3,2,5,44,13,7,3,8,0,0,0,0,0,0,0,0,0,3,0,3
23139,13035.8867,17,5,5,17,1,1,1,5,33,0,0,0,0,0,0,0,0,0,7,3,10
23156,1474.8869,16,4,4,16,28,45,38,4,5,15,0,0,2,1,0,0,0,0,5,1,6
23178,4197.495,14,3,3,14,28,45,38,3,2,8,0,0,1,0,0,0,0,0,2,1,3
23183,3997.8128,13,3,3,13,28,45,38,3,7,4,0,0,1,0,0,0,0,0,2,1,3
23185,3757.6969,10,3,2,7,8,15,12,3,6,1,0,0,0,1,0,0,0,0,3,0,3
23186,3667.1972,10,3,2,8,28,45,38,3,2,6,0,0,1,0,0,0,0,0,2,1,3
23187,3667.0644,12,4,3,10,28,45,38,4,12,8,0,0,1,0,0,0,0,0,5,1,6
23190,3662.4153,10,3,2,7,28,45,38,3,0,2,0,0,5,0,0,0,0,0,2,1,3
23223,1743.6428,10,3,2,7,51,83,75,3,2,5,0,0,0,1,0,0,0,0,3,0,3
23224,1743.2433,11,3,2,8,51,83,75,3,0,7,0,0,0,1,0,0,0,0,3,0,3
23225,1701.6936,18,3,3,18,28,45,38,3,6,1,0,0,7,1,0,0,0,0,2,1,3
23227,1696.2622,9,3,2,7,51,83,75,3,0,0,0,0,5,1,0,0,0,0,2,1,3
23247,2778.3875,26,5,5,26,28,45,38,5,32,21,2,0,2,0,0,0,0,0,7,3,10
23298,520.7772,18,3,3,18,181,138,138,3,0,0,14,0,0,0,0,2,0,0,3,0,3
23316,18291.8139,29,4,4,29,181,138,138,4,5,13,15,0,4,18,0,1,0,0,6,0,6
23496,1543.0119,11,4,4,11,82,32,32,4,2,0,11,0,0,0,0,2,0,0,6,0,6
23616,7848.0703,20,5,5,20,82,32,32,5,9,0,20,0,0,0,0,1,0,0,7,3,10
23650,3204.8189,13,5,5,13,82,32,32,5,7,0,13,0,0,0,0,2,0,0,8,2,10
23682,9928.6169,22,7,7,22,82,32,32,7,27,10,24,0,1,2,0,2,0,0,18,3,21
23687,4030.77,17,6,6,17,82,32,32,6,8,8,11,0,0,7,0,1,0,0,13,2,15
23696,2986.2572,13,6,6,13,82,32,32,6,15,0,13,0,0,0,0,1,0,0,11,4,15
23709,1179.3533,9,3,3,9,351,95,95,3,3,0,8,0,0,0,0,0,0,0,3,0,3
23710,963.4906,12,4,4,12,351,95,95,4,10,0,11,0,0,0,0,0,0,0,6,0,6
23711,963.8772,12,4,4,12,351,95,95,4,10,0,11,0,0,0,0,0,0,0,6,0,6
23716,5539.6036,12,5,5,12,351,95,95,5,9,3,14,0,0,1,0,0,0,0,10,0,10
23718,7203.0814,27,5,5,27,351,95,95,5,3,0,15,0,0,18,0,7,0,0,10,0,10
23719,6067.8853,12,5,5,12,351,95,95,5,9,3,14,0,0,0,0,0,0,0,9,1,10
23720,1950.0136,15,4,4,15,351,95,95,4,10,0,13,0,0,0,0,0,0,0,6,0,6
23724,199.6653,6,4,4,6,261,0,0,4,5,0,5,0,0,0,0,0,0,0,5,1,6
23737,8067.6033,23,8,8,23,351,95,95,8,18,0,37,0,0,0,0,3,0,0,17,11,28
23915,691.8636,31,8,8,31,2951,0,0,8,1,0,8,13,0,0,0,0,7,19,17,11,28
23975,5926.1061,12,4,4,12,2019,1545,1537,4,1,0,6,2,0,0,1,0,0,1,5,1,6
24011,71743.8633,8,5,5,8,77,0,0,5,3,0,0,10,0,0,0,0,0,2,9,1,10
24015,235.8761,6,3,3,6,2951,0,0,3,0,0,0,2,0,0,0,0,0,3,3,0,3
24179,3542.7644,11,6,6,11,2951,0,0,6,0,0,0,0,0,0,0,0,9,8,9,6,15
24183,2492.8925,14,4,4,14,2019,1545,1537,4,0,0,0,0,0,0,0,0,11,13,6,0,6
24184,37028.6522,23,8,8,23,2951,0,0,8,1,1,3,23,0,0,5,0,5,51,20,8,28
24267,5277.1778,38,10,10,38,2019,1545,1537,10,1,3,2,38,0,1,33,0,6,61,35,10,45
24334,1492.7506,24,7,7,24,2951,0,0,7,2,0,18,13,0,0,0,12,33,2,20,1,21
24340,80.9628,8,4,4,8,2951,0,0,4,0,0,0,0,0,0,0,6,4,0,5,1,6
24432,11734.5889,14,4,4,14,2019,1545,1537,4,1,5,12,0,0,1,1,0,0,0,3,3,6
24440,2280.3575,10,6,6,10,2951,0,0,6,0,0,0,0,0,0,0,1,17,5,13,2,15
24446,1380.6664,19,10,10,19,2951,0,0,10,0,0,10,8,0,0,0,9,30,5,26,19,45
24482,3.1475,7,3,3,7,2951,0,0,3,0,0,0,0,0,0,0,0,3,5,3,0,3
24502,1623.4,11,4,4,11,2019,1545,1537,4,0,2,2,8,0,1,1,0,1,0,4,2,6
24510,16.225,6,4,4,6,2951,0,0,4,3,2,0,2,0,0,1,0,0,0,3,3,6
24541,4295.8142,13,5,5,13,2951,0,0,5,0,0,0,11,0,0,0,0,0,7,6,4,10
24565,595.1628,18,11,11,18,2951,0,0,11,15,3,6,13,0,0,2,0,2,7,42,13,55
24578,730.6756,9,4,3,4,761,660,644,4,0,0,2,1,0,0,0,2,10,0,6,0,6
24640,6354.3419,20,6,6,20,2951,0,0,6,3,0,0,9,0,0,0,0,0,17,6,9,15
24942,21048.4875,13,4,4,13,667,175,175,4,1,2,5,0,2,7,0,1,0,0,4,2,6
24946,13486.6886,8,4,4,8,994,0,0,4,0,0,9,0,0,0,0,1,0,0,5,1,6
24958,21211.1433,11,4,4,11,667,175,175,4,0,6,3,1,0,0,1,1,1,0,5,1,6
24996,35004.4367,31,5,5,31,994,0,0,5,0,18,4,1,0,7,0,8,1,0,7,3,10
25007,22238.3403,19,4,4,19,17,211,211,4,0,3,7,1,5,5,0,6,3,0,5,1,6
25051,10495.4086,19,10,10,19,994,0,0,10,3,0,12,10,0,0,0,1,23,10,27,18,45
26518,529.0475,9,3,3,9,1477,1409,1394,3,0,0,7,0,0,0,0,3,0,0,3,0,3
26559,568.7781,9,4,4,9,1477,1409,1394,4,2,0,5,5,0,0,0,0,3,0,6,0,6
26666,2218.5167,14,3,3,14,1477,1409,1394,3,9,5,8,0,0,0,0,0,0,0,3,0,3
26702,1678.2239,25,3,3,25,2685,2842,2817,3,25,13,7,0,0,0,0,0,0,0,3,0,3
26802,998.2444,10,3,3,10,1477,1409,1394,3,4,0,9,0,0,0,0,0,0,0,3,0,3
27557,881.7892,13,6,6,13,2685,2842,2817,6,28,0,13,0,0,0,0,0,0,0,12,3,15
27830,306.8819,12,3,3,12,1315,1289,1289,3,1,14,0,0,6,0,0,0,0,0,3,0,3
28089,1038.25,21,5,5,21,928,695,678,5,1,6,10,2,0,15,1,9,1,0,9,1,10
29109,1654.1625,21,4,4,21,1030,732,732,4,4,6,18,0,0,2,0,6,0,0,6,0,6
29164,158.8453,12,9,8,8,1844,3065,2984,9,21,0,0,23,0,0,0,0,0,1,12,24,36
29176,1719.7656,33,3,3,33,3624,4366,4303,3,1,17,21,0,0,12,0,1,0,0,3,0,3
29322,143.3458,6,5,5,6,87,148,148,5,0,2,1,2,0,1,1,0,1,1,7,3,10
29713,4972.4331,14,4,4,14,4998,3108,3108,4,0,0,7,0,0,2,1,5,0,6,6,0,6
29860,5049.5219,18,4,4,18,1428,772,772,4,0,3,8,7,0,0,5,0,3,2,5,1,6
30315,2322.1314,17,4,4,17,515,242,242,4,0,3,0,1,2,2,10,0,0,0,6,0,6
30325,169.3558,14,3,3,14,515,242,242,3,0,0,0,0,0,6,2,0,11,0,3,0,3
30331,1221.0278,17,4,4,17,1030,732,732,4,0,3,7,6,0,3,3,2,7,0,6,0,6
30639,281.9964,17,4,4,17,92,160,160,4,0,0,2,0,0,0,0,0,14,10,4,2,6
30640,680.8433,12,4,4,12,919,724,724,4,0,0,4,8,0,0,0,0,4,1,4,2,6
30641,326.6431,11,4,4,11,919,724,724,4,0,0,0,0,0,0,0,0,0,23,6,0,6
30644,280.5694,10,4,4,10,92,160,160,4,0,0,2,2,0,0,0,0,7,2,6,0,6
30645,303.1172,14,4,4,14,919,724,724,4,0,0,0,0,0,0,0,0,12,11,6,0,6
30646,65.6719,8,3,3,8,1567,1295,1295,3,0,0,0,0,0,0,0,0,0,6,3,0,3
30647,280.1458,14,5,5,14,92,160,160,5,0,2,2,8,0,0,3,0,4,0,7,3,10
30648,74.7872,8,3,3,8,1567,1295,1295,3,0,0,0,0,0,0,0,0,0,6,3,0,3
30651,90.9628,9,4,4,9,1567,1295,1295,4,0,0,0,8,0,0,0,0,0,0,3,3,6
30652,278.7631,9,4,4,9,92,160,160,4,2,0,0,6,0,0,0,0,0,4,4,2,6
30653,94.31,8,3,3,8,1567,1295,1295,3,0,0,0,0,0,0,0,0,0,7,2,1,3
30654,95.9728,10,4,4,10,1567,1295,1295,4,0,0,0,0,0,0,0,0,0,13,5,1,6
30655,101.8739,12,4,4,12,1567,1295,1295,4,0,0,0,0,0,0,0,0,0,18,6,0,6
30656,121.0056,11,4,4,11,1567,1295,1295,4,0,0,0,10,0,0,0,0,0,5,5,1,6
30657,278.7783,13,5,5,13,92,160,160,5,0,0,2,0,0,0,0,0,10,0,4,6,10
30658,137.3233,9,3,3,9,1567,1295,1295,3,0,0,0,0,0,0,0,0,0,4,2,1,3
30661,278.9094,9,4,4,9,92,160,160,4,0,0,0,0,2,0,8,0,0,2,6,0,6
30662,261.255,17,4,4,17,3289,9379,9379,4,0,0,0,0,0,0,0,6,10,4,4,2,6
30663,278.8467,10,4,4,10,92,160,160,4,0,2,2,5,0,1,1,0,2,0,6,0,6
30664,254.0422,13,4,4,13,3289,9379,9379,4,0,0,0,12,0,0,0,0,0,3,4,2,6
30666,278.6164,10,4,4,10,92,160,160,4,0,0,0,0,0,0,2,0,0,12,4,2,6
30669,278.5094,19,5,5,19,92,160,160,5,0,0,0,0,0,2,2,8,17,2,8,2,10
30673,2085.6453,12,3,3,12,1477,1409,1394,3,0,0,0,6,0,2,3,0,2,0,3,0,3
30683,303.2458,14,4,4,14,919,724,724,4,0,0,2,4,0,0,7,0,0,11,6,0,6
30686,286.4547,16,3,3,16,919,724,724,3,0,0,0,0,0,0,0,0,9,10,3,0,3
30688,214.1486,10,3,3,10,1879,5649,5649,3,0,0,0,0,0,0,0,0,1,9,3,0,3
30690,161.3497,12,4,4,12,1879,5649,5649,4,0,0,0,0,0,0,11,0,0,3,4,2,6
30692,262.7367,16,4,4,16,3289,9379,9379,4,0,0,0,0,0,0,0,0,8,7,3,3,6
30693,4653.8639,24,8,8,24,1844,3065,2984,8,7,12,13,7,0,8,4,7,9,8,24,4,28
30694,405.9692,17,6,6,17,919,724,724,6,0,0,1,4,0,3,8,3,8,16,12,3,15
