"ElapsedTime","Interest","Contributors","CommunityInterest","ExternalContributors","DeveloperExperience","OwnerEngagement","OwnerSpectrum","TotalVertices","C1C1","C1C2","C1C3","C1C4","C2C2","C2C3","C2C4","C3C3","C3C4","C4C4","RepeatInteractions","total.distinct","TotalEdges"
1673.4708,11,3,8,2,416,2684,783,3,3,0,2,7,0,0,0,0,0,0,3,0,3
1664.9011,24,4,21,3,370,3863,2311,4,0,4,3,14,0,0,1,0,0,0,4,2,6
1578.0717,11,3,7,2,370,3863,2311,3,0,4,0,3,0,0,1,0,2,0,3,0,3
1522.1658,10,6,7,5,370,3863,2311,6,2,7,2,2,3,0,0,0,0,0,5,10,15
1451.7225,10,4,6,3,67,367,220,4,0,2,0,1,1,0,3,0,2,0,6,0,6
1395.3458,16,4,8,3,370,3863,2311,4,1,0,9,10,0,0,0,0,5,0,5,1,6
1321.8108,9,4,4,3,370,3863,2311,4,0,2,0,0,1,0,0,0,2,0,4,2,6
1273.2747,11,4,8,3,67,367,220,4,0,3,1,4,0,0,1,0,7,0,5,1,6
1202.1264,13,3,9,2,29,294,211,3,4,0,0,10,0,0,0,0,0,0,3,0,3
1200.9628,10,3,3,2,370,3863,2311,3,0,0,1,0,0,0,0,0,2,0,2,1,3
1107.3878,11,3,8,2,23,58,36,3,1,0,0,9,0,0,0,0,0,0,2,1,3
1050.5533,10,5,9,4,67,367,220,5,0,1,2,5,0,2,1,1,5,0,9,1,10
903.0711,10,4,4,3,163,755,118,4,1,2,0,2,0,0,0,0,0,0,4,2,6
859.1189,9,4,7,3,67,367,220,4,0,0,0,0,2,1,4,0,2,0,5,1,6
852.7519,12,3,8,2,105,444,96,3,4,0,0,11,0,0,0,0,0,0,3,0,3
851.1658,12,5,11,4,59,227,59,5,1,4,0,9,1,0,2,0,0,0,8,2,10
824.4747,14,7,14,7,67,367,220,7,8,7,0,9,1,0,1,0,0,0,14,7,21
756.8619,11,6,8,5,67,367,220,6,1,4,5,4,1,2,0,0,2,0,9,6,15
745.5219,12,4,8,3,102,579,384,4,7,0,0,18,0,0,0,0,0,0,5,1,6
741.6403,11,5,9,4,67,367,220,5,0,2,2,5,0,3,2,0,5,0,9,1,10
692.6511,6,4,4,3,67,367,220,4,0,0,0,0,0,3,0,0,2,0,4,2,6
511.5186,10,3,10,3,15804,0,0,3,2,0,0,7,0,0,0,0,0,0,3,0,3
510.3778,10,5,8,4,59,227,59,5,2,2,2,5,0,1,1,0,1,0,10,0,10
508.7164,9,4,4,3,163,755,118,4,0,1,4,2,0,1,0,0,0,0,4,2,6
498.2775,9,4,4,3,67,367,220,4,0,0,0,0,0,2,0,4,2,0,4,2,6
494.965,12,5,12,5,59,227,59,5,1,2,2,8,0,1,1,0,1,0,9,1,10
493.3233,14,4,5,3,161,57002,55005,4,0,1,1,9,0,1,1,0,1,0,4,2,6
433.8908,13,4,10,3,29,294,211,4,7,0,0,8,0,0,0,0,0,0,5,1,6
401.6789,8,5,7,4,9,39,23,5,0,1,2,2,0,2,0,1,2,0,7,3,10
394.4367,9,5,6,4,370,3863,2311,5,0,1,4,2,0,2,0,3,0,0,7,3,10
345.7061,10,3,7,2,6,28,3,3,3,0,0,12,0,0,0,0,0,0,3,0,3
321.5361,13,3,11,2,370,3863,2311,3,0,0,2,8,0,0,0,0,4,0,3,0,3
266.345,10,3,9,2,67,2249,2150,3,1,0,0,13,0,0,0,0,0,0,2,1,3
190.7228,10,3,8,2,30,80,11,3,0,0,2,6,0,0,0,0,6,0,3,0,3
135.1164,14,4,8,3,29,294,211,4,6,0,0,16,0,0,0,0,0,0,4,2,6
66.085,13,5,12,4,370,3863,2311,5,0,1,2,5,0,2,1,0,4,0,6,4,10
61.8647,10,4,5,3,370,3863,2311,4,0,0,0,0,0,2,1,1,3,0,5,1,6
34.6758,11,5,7,4,181,2242,1440,5,0,1,5,3,0,2,1,1,0,0,8,2,10
4363.4842,11,5,9,4,29,294,211,5,8,1,3,9,0,0,0,0,3,0,8,2,10
4361.9069,13,5,10,4,29,294,211,5,8,1,4,12,0,0,0,0,4,0,8,2,10
2591.4028,12,3,10,2,310,1396,577,3,4,0,2,6,0,0,0,0,0,0,3,0,3
2344.7158,9,4,7,3,22,55,38,4,3,0,0,10,0,0,0,0,0,0,5,1,6
1979.7519,10,4,6,3,163,755,118,4,1,6,0,5,0,0,1,0,0,0,6,0,6
1839.7131,15,4,9,3,416,2684,783,4,2,2,9,6,0,0,0,0,0,0,5,1,6
1762.2092,12,5,5,4,370,3863,2311,5,3,3,0,2,0,0,0,0,2,0,5,5,10
1720.4314,9,4,4,3,370,3863,2311,4,0,2,0,0,1,0,0,0,2,0,4,2,6
1509.9736,14,4,4,3,161,57002,55005,4,0,2,0,1,0,0,3,0,2,0,5,1,6
1497.4169,19,3,15,2,1,9,5,3,1,0,0,25,0,0,0,0,0,0,2,1,3
1452.9878,11,5,9,4,30,80,11,5,1,4,0,7,1,0,4,0,4,0,9,1,10
1442.8347,9,4,7,3,370,3863,2311,4,0,2,0,1,1,0,3,0,2,0,5,1,6
1436.9653,10,4,8,3,1,2,0,4,1,2,0,7,0,0,1,0,0,0,4,2,6
1693.5353,10,4,8,3,102,579,384,4,1,2,2,5,0,0,1,0,0,0,6,0,6
1689.2317,8,3,8,3,15804,0,0,3,0,1,2,3,0,0,1,0,2,0,3,0,3
1599.5592,13,3,6,2,310,1396,577,3,0,6,0,3,0,0,0,0,0,0,2,1,3
1571.2156,10,5,8,4,23,44,20,5,4,2,0,7,0,0,1,0,0,0,9,1,10
1571.1564,10,5,8,4,23,44,20,5,4,2,0,7,0,0,1,0,0,0,9,1,10
1560.9356,10,5,9,4,39,139,70,5,3,3,0,7,0,0,1,0,0,0,9,1,10
1453.8836,9,4,4,3,370,3863,2311,4,0,2,0,0,1,0,0,0,2,0,4,2,6
1382.3639,9,4,4,3,370,3863,2311,4,0,2,0,0,4,0,0,0,2,0,4,2,6
1367.7331,10,5,6,4,370,3863,2311,5,1,7,0,2,1,0,0,0,2,0,6,4,10
1338.1986,13,4,12,3,370,3863,2311,4,0,1,0,1,0,0,5,0,2,0,4,2,6
1323.6261,9,3,3,2,370,3863,2311,3,0,1,0,0,0,0,0,0,2,0,2,1,3
1268.8814,10,4,7,3,102,579,384,4,1,2,0,6,0,0,0,0,0,0,5,1,6
1238.4881,10,3,5,2,310,1396,577,3,3,0,0,8,0,0,0,0,0,0,3,0,3
1238.4383,10,3,4,2,310,1396,577,3,4,0,0,6,0,0,0,0,0,0,3,0,3
1230.6,9,4,4,3,370,3863,2311,4,0,1,1,0,0,1,0,0,2,0,4,2,6
1223.5717,11,5,9,4,2,5,1,5,3,2,4,7,0,1,1,0,1,0,10,0,10
1222.5297,10,3,7,2,310,1396,577,3,0,0,3,4,0,0,0,0,5,0,3,0,3
1210.7436,12,6,7,5,370,3863,2311,6,3,3,11,2,0,1,0,0,0,0,10,5,15
1185.4961,9,5,6,4,19,66,30,5,5,3,0,2,0,0,0,0,0,0,5,5,10
1160.7086,9,4,5,3,39,139,70,4,1,3,0,4,0,0,3,0,2,0,5,1,6
1142.5192,9,3,6,2,102,579,384,3,1,0,0,6,0,0,0,0,0,0,3,0,3
1022.5806,9,4,4,3,163,755,118,4,1,2,0,2,0,0,0,0,0,0,4,2,6
930.4736,9,4,4,3,67,367,220,4,0,0,0,0,5,1,0,0,2,0,4,2,6
920.0172,11,4,5,3,370,3863,2311,4,0,0,0,0,0,2,0,1,3,0,4,2,6
850.4219,11,3,11,3,15804,0,0,3,2,0,0,7,0,0,0,0,0,0,3,0,3
849.8031,9,3,6,2,15,46,30,3,2,0,0,10,0,0,0,0,0,0,3,0,3
835.9778,9,3,5,2,73,294,52,3,0,0,4,3,0,0,0,0,3,0,3,0,3
800.9272,9,5,6,4,67,367,220,5,0,3,2,2,1,2,0,0,2,0,6,4,10
758.8156,8,3,4,2,73,294,52,3,0,0,4,0,0,0,0,0,2,0,2,1,3
734.0497,12,4,10,3,30,80,11,4,2,1,0,11,0,0,1,0,0,0,5,1,6
693.9917,11,4,8,3,73,294,52,4,7,0,0,7,0,0,0,0,0,0,5,1,6
560.5397,10,3,6,2,73,294,52,3,4,0,0,6,0,0,0,0,0,0,3,0,3
544.7392,8,3,7,2,293,2615,1605,3,1,0,0,8,0,0,0,0,0,0,3,0,3
538.2447,9,3,7,2,14,27,18,3,0,0,4,3,0,0,0,0,3,0,3,0,3
493.7864,10,4,8,3,293,2615,1605,4,2,2,0,5,0,0,1,0,0,0,6,0,6
417.9069,9,4,4,3,370,3863,2311,4,0,0,0,0,0,2,0,1,2,0,4,2,6
156.6589,12,4,8,3,73,294,52,4,6,0,0,9,0,0,0,0,0,0,3,3,6
3377.8508,16,7,15,6,30,80,11,7,1,13,0,0,1,0,2,0,2,0,11,10,21
2056.52,11,5,9,4,39,139,70,5,6,2,0,5,0,0,0,0,0,0,7,3,10
1439.1386,10,3,6,2,73,294,52,3,4,0,0,7,0,0,0,0,0,0,3,0,3
1432.145,11,4,7,3,73,294,52,4,4,1,4,4,0,0,0,0,0,0,4,2,6
1363.8881,9,4,7,3,67,367,220,4,0,2,0,1,1,0,3,0,2,0,5,1,6
1242.2,11,5,9,4,2,5,1,5,2,2,1,7,0,1,1,0,1,0,9,1,10
926.1953,9,3,5,2,73,294,52,3,4,0,0,4,0,0,0,0,0,0,3,0,3
537.4958,11,5,8,4,73,294,52,5,5,0,1,8,0,0,0,0,0,0,7,3,10
2547.2683,17,3,10,2,73,294,52,3,15,0,0,6,0,0,0,0,0,0,3,0,3
1591.6906,6,3,6,3,15804,0,0,3,1,0,0,2,0,0,0,0,0,0,2,1,3
1531.1611,7,4,4,3,67,367,220,4,0,2,0,0,1,0,0,0,2,0,4,2,6
1530.8506,18,5,18,5,15804,0,0,5,1,3,0,0,1,0,11,0,2,0,6,4,10
1427.5458,6,4,6,4,15804,0,0,4,0,2,0,0,1,0,0,0,2,0,4,2,6
1354.9375,6,4,6,4,15804,0,0,4,0,2,0,0,1,0,0,0,2,0,4,2,6
490.0539,13,3,9,2,73,294,52,3,4,0,0,9,0,0,0,0,0,0,3,0,3
1569.9197,10,3,7,2,39,139,70,3,3,0,0,11,0,0,0,0,0,0,3,0,3
1527.2278,11,3,10,2,19,66,30,3,3,0,0,12,0,0,0,0,0,0,3,0,3
1521.1086,10,5,6,4,370,3863,2311,5,1,7,0,2,3,0,0,0,2,0,8,2,10
1496.1494,10,5,6,4,9,62,32,5,3,4,0,5,0,0,1,0,0,0,7,3,10
1482.0283,9,5,7,4,30,80,11,5,4,2,0,6,0,0,0,0,0,0,5,5,10
1480.5519,14,4,8,3,30,80,11,4,13,0,0,15,0,0,0,0,0,0,5,1,6
1467.9867,11,4,11,4,15,0,0,4,3,0,0,12,0,0,0,0,0,0,4,2,6
1429.6294,13,5,8,4,416,2684,783,5,11,0,0,5,0,0,0,0,0,0,3,7,10
1412.0283,9,3,5,2,181,2242,1440,3,0,4,0,3,0,0,0,0,0,0,2,1,3
1392.8069,14,6,12,5,39,139,70,6,11,6,0,10,1,0,2,0,0,0,15,0,15
1215.6633,9,3,4,2,55,461,357,3,0,1,0,3,0,0,1,0,0,0,2,1,3
1165.4886,9,4,5,3,59,227,59,4,0,2,0,3,0,1,2,0,0,0,4,2,6
1039.9203,10,3,10,3,14,27,18,3,0,0,4,4,0,0,0,0,3,0,3,0,3
1036.0578,9,4,4,3,370,3863,2311,4,0,1,1,0,0,1,0,0,2,0,4,2,6
1019.7647,13,3,9,2,29,294,211,3,5,0,0,13,0,0,0,0,0,0,3,0,3
981.9333,10,4,4,3,67,367,220,4,0,0,0,0,3,0,0,0,2,0,4,2,6
978.915,11,5,7,4,67,367,220,5,0,1,2,1,0,2,1,3,7,0,10,0,10
912.1419,10,6,9,5,30,80,11,6,3,3,3,12,0,0,0,0,0,0,6,9,15
876.9181,11,5,9,4,55,461,357,5,4,3,0,10,0,0,1,0,0,0,9,1,10
870.9069,11,4,5,3,161,57002,55005,4,0,2,0,6,1,0,2,0,0,0,6,0,6
832.0214,9,4,4,3,67,367,220,4,0,0,0,0,0,2,0,4,2,0,4,2,6
729.3428,10,5,6,4,67,367,220,5,0,0,0,0,0,3,0,5,2,0,6,4,10
682.6725,10,4,6,3,157,850,184,4,0,1,2,5,0,1,1,0,1,0,5,1,6
660.545,10,5,9,4,30,80,11,5,1,1,1,6,0,1,1,0,1,0,5,5,10
656.8083,12,6,11,5,370,3863,2311,6,1,2,4,5,0,2,1,0,3,0,13,2,15
641.3228,14,4,6,3,9,39,23,4,0,1,6,4,0,1,1,0,0,0,4,2,6
640.58,10,5,7,4,370,3863,2311,5,0,1,4,2,0,2,0,1,2,0,6,4,10
562.1339,9,4,6,3,293,2615,1605,4,0,1,1,4,0,1,3,0,4,0,4,2,6
560.2456,9,4,4,3,370,3863,2311,4,0,0,0,0,0,2,0,4,2,0,4,2,6
550.4761,10,3,6,2,73,294,52,3,0,0,4,4,0,0,0,0,4,0,3,0,3
543.5864,9,4,5,3,293,2615,1605,4,0,1,1,3,0,1,3,0,3,0,6,0,6
541.0964,11,3,5,2,19,572,513,3,0,1,0,7,0,0,1,0,0,0,3,0,3
492.655,11,5,8,4,9,39,23,5,2,3,3,6,0,1,1,0,1,0,10,0,10
393.6369,9,3,7,2,30,80,11,3,2,0,0,10,0,0,0,0,0,0,3,0,3
380.1147,12,3,6,2,6,28,3,3,1,0,0,6,0,0,0,0,0,0,1,2,3
331.7322,10,3,8,2,30,80,11,3,0,0,2,6,0,0,0,0,6,0,3,0,3
231.3711,9,4,4,3,370,3863,2311,4,0,0,0,0,0,2,0,3,2,0,4,2,6
4604.7014,7,3,7,3,15804,0,0,3,2,1,0,2,0,0,0,0,2,0,3,0,3
4550.6853,10,4,6,3,73,294,52,4,6,0,4,2,0,0,0,0,0,0,4,2,6
3520.275,15,5,14,4,23,44,20,5,2,6,1,0,0,2,2,0,2,0,6,4,10
3417.0739,15,3,12,2,42,125,42,3,0,3,3,3,0,0,0,0,6,0,3,0,3
2337.0447,10,3,8,2,23,44,20,3,4,0,0,6,0,0,0,0,0,0,3,0,3
2317.7433,10,3,7,2,209,1162,437,3,3,2,0,7,0,0,0,0,0,0,3,0,3
2032.8458,10,3,10,3,23,44,20,3,0,3,0,5,0,0,1,0,0,0,2,1,3
2025.1403,10,5,8,4,1,2,0,5,4,6,0,5,0,0,1,0,0,0,10,0,10
1308.3811,6,3,6,3,15804,0,0,3,1,0,0,2,0,0,0,0,0,0,2,1,3
1286.9344,6,3,6,3,15804,0,0,3,1,0,0,2,0,0,0,0,0,0,2,1,3
996.3397,7,3,7,3,15804,0,0,3,0,0,2,3,0,0,0,0,2,0,3,0,3
972.5406,8,3,4,2,23,58,36,3,4,0,0,4,0,0,0,0,0,0,3,0,3
827.0919,8,3,5,2,29,294,211,3,4,0,0,4,0,0,0,0,0,0,3,0,3
823.2575,8,4,4,3,19,572,513,4,0,1,1,2,0,1,0,0,0,0,4,2,6
732.0836,8,3,3,2,19,572,513,3,0,1,0,2,0,0,0,0,0,0,2,1,3
639.8947,9,3,4,2,416,2684,783,3,3,0,0,4,0,0,0,0,0,0,3,0,3
636.2492,8,3,5,2,293,2615,1605,3,3,0,0,3,0,0,0,0,0,0,2,1,3
567.3131,9,5,7,4,59,227,59,5,2,2,1,4,0,1,0,0,0,0,7,3,10
406.0681,6,4,6,4,15804,0,0,4,0,0,0,0,0,2,0,1,2,0,4,2,6
1602.7417,9,5,9,5,15804,0,0,5,0,2,4,2,1,0,2,0,2,0,10,0,10
511.2383,11,5,10,4,59,227,59,5,1,2,1,9,0,1,1,0,0,0,8,2,10
1600.4192,26,4,3,3,161,57002,55005,4,1,2,0,18,0,0,5,0,2,0,6,0,6
1105.7503,12,5,5,4,6,56,40,5,0,0,10,2,0,0,0,4,2,0,9,1,10
675.9303,6,3,6,3,15804,0,0,3,5,0,0,0,0,0,0,0,0,0,2,1,3
1177.0622,7,4,7,4,15804,0,0,4,9,0,0,0,0,0,0,0,0,0,4,2,6
327.5944,15,4,12,3,1,8,5,4,2,8,3,1,0,0,0,0,0,0,5,1,6
2759.19,17,5,14,4,67,367,220,5,4,11,2,1,8,2,0,0,1,0,8,2,10
410.9492,19,4,19,4,6,0,0,4,10,15,3,1,0,0,0,0,0,0,6,0,6
77.2475,10,4,6,3,13,37,6,4,4,0,10,0,0,0,0,1,0,0,6,0,6
5.6453,7,4,5,3,13,37,6,4,3,0,8,0,0,0,0,1,0,0,4,2,6
1998.3897,9,5,8,4,13,37,6,5,6,0,6,0,0,0,0,1,0,0,8,2,10
735.5911,12,6,9,5,370,3863,2311,6,16,2,2,0,0,0,0,0,0,0,9,6,15
913.7922,5,3,5,3,15804,0,0,3,0,0,1,2,0,0,0,0,1,0,2,1,3
190.2228,7,4,6,3,13,37,6,4,2,0,7,0,0,0,0,1,0,0,6,0,6
180.1764,9,3,4,2,411,2225,1444,3,11,0,0,0,0,0,0,0,0,0,2,1,3
590.9517,6,3,4,2,411,2225,1444,3,3,0,3,0,0,0,0,0,0,0,3,0,3
308.9236,9,4,5,3,13,37,6,4,2,0,8,0,0,0,0,1,0,0,6,0,6
1249.7378,10,5,9,4,23,44,20,5,3,2,0,7,0,0,1,0,0,0,8,2,10
1431.53,17,8,13,7,22,55,38,8,18,0,6,11,0,0,0,0,1,0,22,6,28
3594.8328,19,8,15,7,67,367,220,8,24,12,1,10,2,0,2,0,2,0,20,8,28
2115.3875,15,4,15,4,15804,0,0,4,9,0,0,14,0,0,0,0,0,0,6,0,6
1424.0694,13,4,8,3,416,2684,783,4,7,0,0,8,0,0,0,0,0,0,3,3,6
1560.9847,9,5,8,4,39,139,70,5,3,3,0,6,0,0,1,0,0,0,10,0,10
4946.3589,13,5,10,4,1,8,5,5,12,0,5,6,0,0,0,0,0,0,7,3,10
1486.1919,9,5,7,4,67,367,220,5,1,5,0,2,1,0,0,0,2,0,8,2,10
1811.2567,4,3,4,3,15804,0,0,3,0,2,1,0,0,0,0,0,0,0,1,2,3
538.8481,9,3,5,2,370,3863,2311,3,0,0,4,3,0,0,0,0,3,0,3,0,3
739.7003,4,3,2,2,34,1076,923,3,3,0,0,0,0,0,0,0,0,0,0,3,3
5459.7442,14,4,6,3,23,2061,2019,4,9,0,1,6,0,0,0,0,0,0,3,3,6
1406.7258,14,4,13,3,67,335,160,4,10,0,1,6,0,0,0,0,0,0,5,1,6
1984.7639,14,4,9,3,181,2242,1440,4,0,0,1,3,0,0,2,0,9,2,6,0,6
3969.2283,13,5,5,4,181,2242,1440,5,2,0,3,9,0,0,0,0,0,0,6,4,10
686.6103,10,4,4,3,181,2242,1440,4,0,0,1,2,0,0,2,0,5,1,6,0,6
2539.8911,15,5,14,4,293,2615,1605,5,1,0,2,14,0,0,0,0,3,7,8,2,10
162.2747,9,4,7,3,59,227,59,4,1,0,0,7,0,0,0,0,0,0,3,3,6
66.78,6,3,5,2,163,755,118,3,0,0,0,0,0,0,2,0,0,1,2,1,3
205.8625,9,4,5,3,94,462,173,4,1,0,0,6,0,0,0,0,0,1,5,1,6
158.3322,6,4,4,3,181,2242,1440,4,0,0,1,3,0,0,0,0,3,1,6,0,6
985.9347,13,5,11,4,54,1023,937,5,4,0,0,12,0,0,0,0,0,1,9,1,10
974.77,11,3,9,2,39,139,70,3,0,0,0,9,0,0,0,0,0,2,3,0,3
4930.2744,11,4,7,3,181,2242,1440,4,0,1,3,2,0,0,3,0,0,0,4,2,6
836.9256,18,6,12,5,69,4005,3604,6,11,0,2,11,0,0,0,0,0,0,9,6,15
476.4897,9,3,4,2,416,2684,783,3,0,1,0,3,0,0,1,0,2,0,2,1,3
1306.4056,15,6,7,5,181,2242,1440,6,0,1,2,10,0,2,4,1,2,0,10,5,15
876.3364,13,5,5,4,181,2242,1440,5,3,0,0,12,0,0,0,0,0,2,8,2,10
1212.6558,12,5,9,4,67,367,220,5,0,0,0,0,0,0,0,3,9,0,7,3,10
972.8978,6,3,6,3,54,1023,937,3,0,0,0,3,0,0,0,0,0,2,3,0,3
808.3147,11,5,9,4,54,1023,937,5,4,0,0,12,0,0,0,0,0,2,9,1,10
5514.3497,13,5,7,4,181,2242,1440,5,0,0,5,6,0,0,0,2,2,0,7,3,10
3523.6878,21,6,18,5,106,6378,5229,6,11,0,0,23,0,0,0,0,0,0,12,3,15
1234.5164,10,5,6,4,293,2615,1605,5,0,0,0,0,0,2,2,1,7,4,10,0,10
1211.0272,11,3,5,2,163,755,118,3,0,0,0,0,0,0,6,0,0,0,2,1,3
1168.9231,10,3,4,2,163,755,118,3,0,0,0,0,0,0,4,0,0,0,2,1,3
1061.8747,15,6,11,5,293,2615,1605,6,5,6,0,11,0,0,0,0,0,2,10,5,15
3203.6992,10,3,10,3,54,1023,937,3,0,0,0,8,0,0,0,0,0,0,2,1,3
2534.1872,11,4,5,3,181,2242,1440,4,0,0,0,0,0,0,0,1,10,5,6,0,6
2322.7778,14,6,12,5,54,1023,937,6,2,0,3,9,0,0,0,1,2,0,10,5,15
1406.9114,9,5,7,4,54,1023,937,5,0,0,1,4,0,0,0,1,5,4,9,1,10
1314.1994,9,3,5,2,105,444,96,3,0,0,0,5,0,0,0,0,0,0,2,1,3
1242.7992,11,5,6,4,181,2242,1440,5,0,0,2,7,0,0,0,1,2,0,7,3,10
1155.1511,9,4,7,3,54,1023,937,4,0,2,0,2,0,0,4,0,0,0,4,2,6
1146.745,12,4,5,3,293,2615,1605,4,0,0,0,0,0,3,2,0,4,4,6,0,6
1024.4742,9,3,5,2,163,755,118,3,0,0,0,0,0,0,5,0,0,0,2,1,3
999.5853,10,5,8,4,54,1023,937,5,1,3,0,3,0,0,5,0,0,0,4,6,10
827.6261,16,6,15,5,54,1023,937,6,4,0,0,14,0,0,0,0,0,2,7,8,15
4430.8167,11,6,9,5,54,1023,937,6,2,0,5,4,0,0,0,1,2,0,10,5,15
3546.9961,18,6,7,5,181,2242,1440,6,2,0,6,6,0,0,1,1,8,4,14,1,15
1360.5953,6,4,4,3,181,2242,1440,4,0,0,0,0,0,0,0,1,4,4,6,0,6
1353.3972,10,5,6,4,163,755,118,5,0,0,0,0,0,2,4,1,1,0,6,4,10
2047.8144,13,6,8,5,54,1023,937,6,1,0,7,6,0,0,0,1,6,5,10,5,15
2028.0856,7,5,7,5,293,2615,1605,5,0,0,1,3,0,0,0,1,4,4,9,1,10
1353.4128,10,5,6,4,163,755,118,5,0,0,0,0,0,2,4,1,1,0,6,4,10
2064.5403,10,3,6,2,50,98,25,3,0,0,0,6,0,0,0,0,0,2,3,0,3
1541.8361,10,5,6,4,54,1023,937,5,0,0,4,4,0,0,0,1,4,4,8,2,10
2051.5947,14,3,9,2,293,2615,1605,3,5,0,0,9,0,0,0,0,0,0,3,0,3
2312.815,20,6,20,6,67,367,220,6,8,0,0,17,0,0,0,0,0,0,7,8,15
2192.9189,11,4,7,3,293,2615,1605,4,4,0,2,4,0,0,0,0,5,0,6,0,6
2151.0936,9,4,5,3,56,309,44,4,0,0,0,0,0,3,3,1,0,0,4,2,6
3736.1356,10,3,5,2,416,2684,783,3,0,0,4,1,0,0,0,0,2,0,2,1,3
3715.7506,10,5,7,4,181,2242,1440,5,0,1,4,3,0,2,0,1,0,0,6,4,10
3497.5508,14,4,4,3,181,2242,1440,4,0,0,0,0,0,0,0,1,5,4,6,0,6
4015.8486,13,4,5,3,181,2242,1440,4,0,0,0,0,0,0,0,2,5,5,6,0,6
3720.7014,12,4,9,3,293,2615,1605,4,3,0,6,4,0,0,0,0,0,0,4,2,6
3668.5214,11,5,7,4,181,2242,1440,5,0,0,6,3,0,0,0,3,0,0,7,3,10
3668.2483,11,4,7,3,293,2615,1605,4,4,0,4,3,0,0,0,0,0,0,4,2,6
3333.6367,10,3,10,3,67,367,220,3,0,0,5,1,0,0,0,0,2,0,2,1,3
3739.9497,12,5,8,4,181,2242,1440,5,0,1,5,1,0,2,0,0,2,0,6,4,10
3736.2522,10,4,8,3,293,2615,1605,4,2,0,7,1,0,0,0,0,2,0,4,2,6
3734.8903,11,5,6,4,181,2242,1440,5,0,0,2,4,0,2,0,1,4,5,7,3,10
3565.5133,11,4,4,3,181,2242,1440,4,0,0,0,0,0,0,0,1,6,4,6,0,6
2911.825,10,3,5,2,56,309,44,3,0,0,0,0,0,0,5,0,0,0,2,1,3
2839.8389,10,5,7,4,181,2242,1440,5,0,0,2,3,0,0,2,1,2,0,7,3,10
5822.0917,18,5,16,4,293,2615,1605,5,5,9,8,7,0,3,3,0,3,1,8,2,10
3908.2569,10,3,9,2,4,15,1,3,0,0,2,4,0,0,0,0,2,3,3,0,3
677.7878,14,3,9,2,2,13,8,3,0,0,0,9,0,0,0,0,0,4,3,0,3
38.5675,10,4,4,3,370,3863,2311,4,0,0,0,0,0,0,0,0,2,3,4,2,6
34.2653,11,5,11,5,370,3863,2311,5,0,0,2,2,0,0,0,1,9,0,8,2,10
32.3233,9,3,4,2,370,3863,2311,3,0,0,0,6,0,0,0,0,0,1,2,1,3
1865.2622,15,4,14,3,67,2249,2150,4,4,0,0,24,0,0,0,0,0,0,5,1,6
1029.5397,21,8,16,7,293,2615,1605,8,11,0,24,17,0,0,0,1,7,1,22,6,28
739.7392,12,4,5,3,5,41,16,4,1,0,0,10,0,0,0,0,0,2,5,1,6
337.1133,10,4,4,3,370,3863,2311,4,0,0,0,0,0,0,0,0,3,3,5,1,6
211.2697,8,3,4,2,73,294,52,3,0,0,0,0,0,2,3,0,0,0,2,1,3
185.345,10,4,6,3,10,56,19,4,0,0,2,4,0,0,0,0,4,0,4,2,6
162.6833,11,4,6,3,13,348,248,4,0,0,0,4,0,1,3,0,3,3,6,0,6
161.3928,10,3,6,2,50,98,25,3,4,0,0,0,0,0,4,0,0,0,2,1,3
38.765,20,6,13,5,1,7,0,6,3,0,2,18,0,0,0,0,3,4,11,4,15
881.3256,12,5,11,4,50,98,25,5,5,0,0,6,0,0,1,0,0,0,4,6,10
871.9431,11,6,8,5,370,3863,2311,6,1,0,2,9,0,0,0,0,3,4,10,5,15
810.6511,11,4,10,3,76,222,96,4,1,0,0,9,0,0,0,0,0,1,2,4,6
573.855,14,6,8,5,13,348,248,6,2,0,2,7,0,0,1,0,3,1,10,5,15
332.8989,11,3,4,2,293,2615,1605,3,0,0,0,0,0,0,0,0,8,3,3,0,3
332.8683,11,3,6,2,106,6378,5229,3,0,0,0,6,0,0,0,0,0,0,2,1,3
332.6692,9,3,5,2,106,6378,5229,3,0,0,0,5,0,0,0,0,0,1,3,0,3
240.6961,9,3,2,2,161,57002,55005,3,0,0,0,0,0,0,0,0,3,2,3,0,3
212.2861,18,5,18,5,370,3863,2311,5,0,1,2,12,0,1,9,0,12,7,7,3,10
162.4628,9,4,3,3,370,3863,2311,4,0,0,0,0,0,0,0,0,2,2,4,2,6
564.1383,9,5,9,5,15804,0,0,5,0,0,0,2,0,1,4,0,2,2,7,3,10
549.5086,11,4,8,3,67,2249,2150,4,0,0,3,6,0,0,0,0,1,1,5,1,6
212.1311,14,5,10,4,13,348,248,5,0,0,6,3,0,0,2,1,5,2,9,1,10
855.8753,12,5,11,4,50,98,25,5,4,0,0,5,0,0,1,0,0,0,4,6,10
832.4919,12,5,9,4,370,3863,2311,5,0,0,0,0,0,0,0,1,12,6,9,1,10
564.2194,9,4,9,4,15804,0,0,4,0,0,0,2,0,1,4,0,4,2,6,0,6
158.8139,10,3,7,2,16,68,40,3,0,0,4,3,0,0,0,0,0,0,2,1,3
60.9661,10,3,5,2,1,5,0,3,0,0,0,5,0,0,0,0,0,1,2,1,3
484.4317,11,4,7,3,5,41,16,4,4,0,0,10,0,0,0,0,0,2,5,1,6
488.9169,10,4,9,3,19,572,513,4,0,0,1,4,0,0,0,0,2,3,6,0,6
